timestamp,soil_moisture,temperature,humidity,vpd,precipitation_chance,forecast_temp,wind_speed,crop_type_id,root_depth_cm,wilting_point_threshold,growth_stage,optimal_vpd_min,optimal_vpd_max,hour,is_daytime,moisture_change_rate,moisture_rolling_6,needs_watering_soon
2025-10-10T18:39:00,0.0,25.0,40.0,1.9,0,16.4,11.2,1,80.0,30.0,2,0.8,2.0,18,1,0.0,2.77,1
2025-10-10T21:39:00,0.0,16.4,55.7,0.828,0,18.2,14.0,1,80.0,30.0,2,0.8,2.0,21,0,0.0,2.77,1
2025-10-11T00:39:00,0.0,18.2,52.7,0.988,0,21.0,11.2,1,80.0,30.0,2,0.8,2.0,0,0,0.0,2.77,1
2025-10-11T03:39:00,0.0,21.0,47.5,1.303,0,26.5,17.3,1,80.0,30.0,2,0.8,2.0,3,0,0.0,0.0,1
2025-10-11T06:39:00,0.0,26.5,28.2,2.484,0,33.2,13.2,1,80.0,30.0,2,0.8,2.0,6,1,0.0,0.0,1
2025-10-11T09:39:00,0.0,33.2,30.7,3.534,0,34.4,8.3,1,80.0,30.0,2,0.8,2.0,9,1,0.0,0.0,1
2025-10-11T12:39:00,0.0,34.4,20.0,4.348,0,30.2,7.7,1,80.0,30.0,2,0.8,2.0,12,1,0.0,0.0,1
2025-10-11T15:39:00,0.0,30.2,23.1,3.304,0,23.3,11.6,1,80.0,30.0,2,0.8,2.0,15,1,0.0,0.0,1
2025-10-11T18:39:00,0.0,23.3,48.5,1.478,0,21.8,3.8,1,80.0,30.0,2,0.8,2.0,18,1,0.0,0.0,1
2025-10-11T21:39:00,0.0,21.8,48.1,1.354,0,13.9,9.3,1,80.0,30.0,2,0.8,2.0,21,0,0.0,0.0,1
2025-10-12T00:39:00,0.0,13.9,55.0,0.716,85,16.7,2.0,1,80.0,30.0,2,0.8,2.0,0,0,0.0,0.0,1
2025-10-12T03:39:00,0.0,16.7,63.5,0.692,70,25.8,17.7,1,80.0,30.0,2,0.8,2.0,3,0,0.0,0.0,1
2025-10-12T06:39:00,0.0,25.8,31.4,2.285,55,34.1,16.4,1,80.0,30.0,2,0.8,2.0,6,1,0.0,0.0,1
2025-10-12T09:39:00,0.0,34.1,29.4,3.779,40,35.7,12.8,1,80.0,30.0,2,0.8,2.0,9,1,0.0,0.0,1
2025-10-12T12:39:00,0.0,35.7,20.0,4.666,40,34.9,7.5,1,80.0,30.0,2,0.8,2.0,12,1,0.0,0.0,1
2025-10-12T15:39:00,41.94,34.9,25.8,4.145,0,27.4,21.5,1,80.0,30.0,2,0.8,2.0,15,1,13.98,6.99,1
2025-10-12T18:39:00,24.86,27.4,24.6,2.747,0,20.5,19.2,1,80.0,30.0,2,0.8,2.0,18,1,-5.694,11.13,1
2025-10-12T21:39:00,18.32,20.5,59.1,0.989,0,17.3,12.9,1,80.0,30.0,2,0.8,2.0,21,0,-2.178,14.19,1
2025-10-13T00:39:00,10.9,17.3,42.4,1.138,0,16.2,3.8,1,80.0,30.0,2,0.8,2.0,0,0,-2.475,16.0,1
2025-10-13T03:39:00,5.28,16.2,54.5,0.836,0,26.8,16.6,1,80.0,30.0,2,0.8,2.0,3,0,-1.873,16.88,1
2025-10-13T06:39:00,0.0,26.8,28.8,2.505,0,31.8,16.1,1,80.0,30.0,2,0.8,2.0,6,1,-1.76,16.88,1
2025-10-13T09:39:00,0.0,31.8,22.1,3.659,0,36.6,7.2,1,80.0,30.0,2,0.8,2.0,9,1,0.0,9.89,1
2025-10-13T12:39:00,0.0,36.6,20.9,4.85,0,30.2,14.0,1,80.0,30.0,2,0.8,2.0,12,1,0.0,5.75,1
2025-10-13T15:39:00,0.0,30.2,33.9,2.843,0,25.8,1.4,1,80.0,30.0,2,0.8,2.0,15,1,0.0,2.7,1
2025-10-13T18:39:00,0.0,25.8,34.0,2.193,0,16.1,20.5,1,80.0,30.0,2,0.8,2.0,18,1,0.0,0.88,1
2025-10-13T21:39:00,0.0,16.1,63.3,0.67,0,14.6,19.3,1,80.0,30.0,2,0.8,2.0,21,0,0.0,0.0,1
2025-10-14T00:39:00,0.0,14.6,69.3,0.51,0,19.0,6.0,1,80.0,30.0,2,0.8,2.0,0,0,0.0,0.0,1
2025-10-14T03:39:00,0.0,19.0,59.7,0.888,85,23.3,12.1,1,80.0,30.0,2,0.8,2.0,3,0,0.0,0.0,1
2025-10-14T06:39:00,0.0,23.3,37.2,1.798,70,35.6,7.6,1,80.0,30.0,2,0.8,2.0,6,1,0.0,0.0,1
2025-10-14T09:39:00,0.0,35.6,32.8,3.91,55,38.7,17.5,1,80.0,30.0,2,0.8,2.0,9,1,0.0,0.0,1
2025-10-14T12:39:00,0.0,38.7,21.9,5.371,40,35.8,4.0,1,80.0,30.0,2,0.8,2.0,12,1,0.0,0.0,0
2025-10-14T15:39:00,60.38,35.8,20.5,4.679,70,26.0,3.1,1,80.0,30.0,2,0.8,2.0,15,1,20.127,10.06,0
2025-10-14T18:39:00,46.55,26.0,34.5,2.206,55,19.5,6.2,1,80.0,30.0,2,0.8,2.0,18,1,-4.612,17.82,1
2025-10-14T21:39:00,37.96,19.5,41.3,1.331,40,17.7,5.2,1,80.0,30.0,2,0.8,2.0,21,0,-2.863,24.15,0
2025-10-15T00:39:00,37.44,17.7,49.9,1.012,0,21.6,5.0,1,80.0,30.0,2,0.8,2.0,0,0,-0.172,30.39,0
2025-10-15T03:39:00,30.18,21.6,56.9,1.111,0,24.8,15.1,1,80.0,30.0,2,0.8,2.0,3,0,-2.422,35.42,0
2025-10-15T06:39:00,20.46,24.8,51.5,1.52,0,33.6,9.0,1,80.0,30.0,2,0.8,2.0,6,1,-3.24,38.83,1
2025-10-15T09:39:00,0.0,33.6,35.1,3.378,0,36.1,19.8,1,80.0,30.0,2,0.8,2.0,9,1,-6.819,28.76,1
2025-10-15T12:39:00,0.0,36.1,26.0,4.429,0,35.0,18.4,1,80.0,30.0,2,0.8,2.0,12,1,0.0,21.01,1
2025-10-15T15:39:00,0.0,35.0,22.8,4.335,0,26.6,2.3,1,80.0,30.0,2,0.8,2.0,15,1,0.0,14.68,1
2025-10-15T18:39:00,0.0,26.6,37.0,2.197,0,16.8,6.2,1,80.0,30.0,2,0.8,2.0,18,1,0.0,8.44,1
2025-10-15T21:39:00,0.0,16.8,63.8,0.692,0,14.3,19.6,1,80.0,30.0,2,0.8,2.0,21,0,0.0,3.41,1
2025-10-16T00:39:00,0.0,14.3,67.9,0.522,0,19.1,7.0,1,80.0,30.0,2,0.8,2.0,0,0,0.0,0.0,1
2025-10-16T03:39:00,0.0,19.1,57.6,0.938,0,25.4,2.5,1,80.0,30.0,2,0.8,2.0,3,0,0.0,0.0,1
2025-10-16T06:39:00,0.0,25.4,50.7,1.602,0,31.6,8.5,1,80.0,30.0,2,0.8,2.0,6,1,0.0,0.0,1
2025-10-16T09:39:00,0.0,31.6,22.3,3.61,0,36.6,16.9,1,80.0,30.0,2,0.8,2.0,9,1,0.0,0.0,1
2025-10-16T12:39:00,0.0,43.2,10.0,7.841,0,35.2,3.3,1,80.0,30.0,2,0.8,2.0,12,1,0.0,0.0,1
2025-10-16T15:39:00,0.0,35.2,23.1,4.371,0,24.9,21.4,1,80.0,30.0,2,0.8,2.0,15,1,0.0,0.0,1
2025-10-16T18:39:00,0.0,24.9,28.7,2.251,0,16.3,17.0,1,80.0,30.0,2,0.8,2.0,18,1,0.0,0.0,1
2025-10-16T21:39:00,0.0,16.3,53.9,0.854,0,16.4,10.1,1,80.0,30.0,2,0.8,2.0,21,0,0.0,0.0,1
2025-10-17T00:39:00,0.0,16.4,46.3,1.001,0,19.2,3.7,1,80.0,30.0,2,0.8,2.0,0,0,0.0,0.0,1
2025-10-17T03:39:00,0.0,19.2,48.3,1.153,0,28.8,18.2,1,80.0,30.0,2,0.8,2.0,3,0,0.0,0.0,1
2025-10-17T06:39:00,0.0,28.8,29.4,2.803,0,33.7,9.3,1,80.0,30.0,2,0.8,2.0,6,1,0.0,0.0,1
2025-10-17T09:39:00,0.0,33.7,23.5,3.996,0,35.6,0.7,1,80.0,30.0,2,0.8,2.0,9,1,0.0,0.0,1
2025-10-17T12:39:00,0.0,35.6,20.0,4.644,0,30.7,12.1,1,80.0,30.0,2,0.8,2.0,12,1,0.0,0.0,1
2025-10-17T15:39:00,0.0,30.7,28.4,3.164,0,28.4,13.2,1,80.0,30.0,2,0.8,2.0,15,1,0.0,0.0,1
2025-10-17T18:39:00,0.0,28.4,23.4,2.97,0,18.6,16.9,1,80.0,30.0,2,0.8,2.0,18,1,0.0,0.0,1
2025-10-17T21:39:00,0.0,18.6,40.9,1.263,0,13.4,0.8,1,80.0,30.0,2,0.8,2.0,21,0,0.0,0.0,1
2025-10-18T00:39:00,0.0,13.4,64.7,0.542,0,20.9,10.1,1,80.0,30.0,2,0.8,2.0,0,0,0.0,0.0,1
2025-10-18T03:39:00,0.0,20.9,47.5,1.301,0,25.7,11.3,1,80.0,30.0,2,0.8,2.0,3,0,0.0,0.0,1
2025-10-18T06:39:00,0.0,25.7,46.4,1.771,0,33.8,18.6,1,80.0,30.0,2,0.8,2.0,6,1,0.0,0.0,1
2025-10-18T09:39:00,0.0,33.8,33.4,3.5,0,37.2,2.6,1,80.0,30.0,2,0.8,2.0,9,1,0.0,0.0,1
2025-10-18T12:39:00,0.0,37.2,20.0,5.086,0,31.9,19.8,1,80.0,30.0,2,0.8,2.0,12,1,0.0,0.0,1
2025-10-18T15:39:00,0.0,31.9,27.0,3.459,0,24.5,9.0,1,80.0,30.0,2,0.8,2.0,15,1,0.0,0.0,1
2025-10-18T18:39:00,0.0,24.5,52.0,1.474,0,18.9,1.4,1,80.0,30.0,2,0.8,2.0,18,1,0.0,0.0,1
2025-10-18T21:39:00,0.0,18.9,43.3,1.241,0,17.7,7.4,1,80.0,30.0,2,0.8,2.0,21,0,0.0,0.0,1
2025-10-19T00:39:00,0.0,17.7,43.8,1.141,0,16.5,11.6,1,80.0,30.0,2,0.8,2.0,0,0,0.0,0.0,1
2025-10-19T03:39:00,0.0,16.5,61.1,0.732,85,24.3,0.1,1,80.0,30.0,2,0.8,2.0,3,0,0.0,0.0,1
2025-10-19T06:39:00,0.0,24.3,52.4,1.448,70,30.3,20.5,1,80.0,30.0,2,0.8,2.0,6,1,0.0,0.0,1
2025-10-19T09:39:00,0.0,30.3,40.8,2.56,55,37.9,2.2,1,80.0,30.0,2,0.8,2.0,9,1,0.0,0.0,1
2025-10-19T12:39:00,0.0,37.9,20.0,5.268,40,31.1,18.9,1,80.0,30.0,2,0.8,2.0,12,1,0.0,0.0,0
2025-10-19T15:39:00,57.63,31.1,31.4,3.099,0,28.7,6.7,1,80.0,30.0,2,0.8,2.0,15,1,19.209,9.6,1
2025-10-19T18:39:00,42.13,28.7,37.0,2.482,0,16.2,11.1,1,80.0,30.0,2,0.8,2.0,18,1,-5.165,16.63,1
2025-10-19T21:39:00,35.49,16.2,45.2,1.007,0,16.7,20.1,1,80.0,30.0,2,0.8,2.0,21,0,-2.213,22.54,0
2025-10-20T00:39:00,30.57,16.7,62.3,0.72,0,21.6,7.8,1,80.0,30.0,2,0.8,2.0,0,0,-1.639,27.64,0
2025-10-20T03:39:00,21.93,21.6,48.0,1.341,0,27.3,6.1,1,80.0,30.0,2,0.8,2.0,3,0,-2.883,31.29,0
2025-10-20T06:39:00,8.07,27.3,39.1,2.21,0,35.4,9.9,1,80.0,30.0,2,0.8,2.0,6,1,-4.62,32.64,1
2025-10-20T09:39:00,0.0,35.4,20.0,4.592,0,38.6,16.7,1,80.0,30.0,2,0.8,2.0,9,1,-2.689,23.03,1
2025-10-20T12:39:00,0.0,38.6,23.8,5.228,0,32.8,17.8,1,80.0,30.0,2,0.8,2.0,12,1,0.0,16.01,1
2025-10-20T15:39:00,0.0,32.8,23.7,3.791,0,24.0,6.2,1,80.0,30.0,2,0.8,2.0,15,1,0.0,10.09,1
2025-10-20T18:39:00,0.0,24.0,46.6,1.594,0,16.7,13.0,1,80.0,30.0,2,0.8,2.0,18,1,0.0,5.0,1
2025-10-20T21:39:00,0.0,16.7,56.6,0.827,0,14.7,13.9,1,80.0,30.0,2,0.8,2.0,21,0,0.0,1.34,1
2025-10-21T00:39:00,0.0,14.7,52.6,0.795,0,21.0,17.3,1,80.0,30.0,2,0.8,2.0,0,0,0.0,0.0,1
2025-10-21T03:39:00,0.0,21.0,38.8,1.517,0,23.7,4.2,1,80.0,30.0,2,0.8,2.0,3,0,0.0,0.0,1
2025-10-21T06:39:00,0.0,23.7,43.5,1.658,0,35.1,19.1,1,80.0,30.0,2,0.8,2.0,6,1,0.0,0.0,1
2025-10-21T09:39:00,0.0,35.1,20.0,4.516,0,34.7,11.3,1,80.0,30.0,2,0.8,2.0,9,1,0.0,0.0,1
2025-10-21T12:39:00,0.0,34.7,21.2,4.352,0,30.5,13.2,1,80.0,30.0,2,0.8,2.0,12,1,0.0,0.0,1
2025-10-21T15:39:00,0.0,30.5,24.0,3.312,0,23.8,3.9,1,80.0,30.0,2,0.8,2.0,15,1,0.0,0.0,1
2025-10-21T18:39:00,0.0,23.8,42.8,1.687,0,15.9,8.8,1,80.0,30.0,2,0.8,2.0,18,1,0.0,0.0,1
2025-10-21T21:39:00,0.0,15.9,52.3,0.865,0,17.0,12.6,1,80.0,30.0,2,0.8,2.0,21,0,0.0,0.0,1
2025-10-22T00:39:00,0.0,17.0,55.6,0.863,0,19.2,21.0,1,80.0,30.0,2,0.8,2.0,0,0,0.0,0.0,1
2025-10-22T03:39:00,0.0,19.2,57.7,0.943,85,26.1,6.6,1,80.0,30.0,2,0.8,2.0,3,0,0.0,0.0,1
2025-10-22T06:39:00,85.84,26.1,42.2,1.957,70,32.5,59.7,1,80.0,30.0,2,0.8,2.0,6,1,28.614,14.31,0
2025-10-22T09:39:00,70.92,32.5,36.9,3.081,55,37.6,12.6,1,80.0,30.0,2,0.8,2.0,9,1,-4.973,26.13,0
2025-10-22T12:39:00,39.18,37.6,20.0,5.19,40,30.7,4.1,1,80.0,30.0,2,0.8,2.0,12,1,-10.58,32.66,0
2025-10-22T15:39:00,82.99,30.7,20.0,3.526,0,27.6,6.3,1,80.0,30.0,2,0.8,2.0,15,1,14.602,46.49,0
2025-10-22T18:39:00,67.8,27.6,34.2,2.432,0,18.0,5.8,1,80.0,30.0,2,0.8,2.0,18,1,-5.064,57.79,0
2025-10-22T21:39:00,61.5,18.0,54.1,0.95,0,15.8,6.5,1,80.0,30.0,2,0.8,2.0,21,0,-2.099,68.04,0
2025-10-23T00:39:00,55.39,15.8,48.8,0.919,0,18.4,9.3,1,80.0,30.0,2,0.8,2.0,0,0,-2.038,62.96,0
2025-10-23T03:39:00,100.0,18.4,48.0,1.104,0,25.9,42.7,1,80.0,30.0,2,0.8,2.0,3,0,14.872,67.81,0
2025-10-23T06:39:00,86.81,25.9,37.3,2.098,0,35.7,18.0,1,80.0,30.0,2,0.8,2.0,6,1,-4.396,75.75,1
2025-10-23T09:39:00,59.52,35.7,23.8,4.449,0,37.1,0.6,1,80.0,30.0,2,0.8,2.0,9,1,-9.098,71.84,1
2025-10-23T12:39:00,28.57,37.1,20.0,5.059,0,34.2,3.2,1,80.0,30.0,2,0.8,2.0,12,1,-10.317,65.3,1
2025-10-23T15:39:00,3.05,34.2,22.6,4.153,0,26.1,16.1,1,80.0,30.0,2,0.8,2.0,15,1,-8.505,55.56,1
2025-10-23T18:39:00,0.0,26.1,29.9,2.376,0,17.8,15.9,1,80.0,30.0,2,0.8,2.0,18,1,-1.017,46.32,1
2025-10-23T21:39:00,0.0,17.8,55.6,0.907,0,17.2,2.4,1,80.0,30.0,2,0.8,2.0,21,0,0.0,29.66,1
2025-10-24T00:39:00,0.0,17.2,57.4,0.834,0,19.8,6.9,1,80.0,30.0,2,0.8,2.0,0,0,0.0,15.19,1
2025-10-24T03:39:00,0.0,19.8,52.0,1.108,0,27.1,12.9,1,80.0,30.0,2,0.8,2.0,3,0,0.0,5.27,1
2025-10-24T06:39:00,0.0,27.1,39.8,2.161,0,31.7,20.2,1,80.0,30.0,2,0.8,2.0,6,1,0.0,0.51,1
2025-10-24T09:39:00,0.0,31.7,35.9,3.006,0,36.8,21.0,1,80.0,30.0,2,0.8,2.0,9,1,0.0,0.0,1
2025-10-24T12:39:00,0.0,36.8,20.0,4.971,0,32.3,13.3,1,80.0,30.0,2,0.8,2.0,12,1,0.0,0.0,1
2025-10-24T15:39:00,0.0,32.3,20.0,3.868,0,23.6,20.7,1,80.0,30.0,2,0.8,2.0,15,1,0.0,0.0,1
2025-10-24T18:39:00,0.0,23.6,44.5,1.615,0,19.0,10.9,1,80.0,30.0,2,0.8,2.0,18,1,0.0,0.0,1
2025-10-24T21:39:00,0.0,19.0,49.2,1.117,0,16.3,9.3,1,80.0,30.0,2,0.8,2.0,21,0,0.0,0.0,1
2025-10-25T00:39:00,0.0,16.3,53.0,0.873,0,19.2,2.6,1,80.0,30.0,2,0.8,2.0,0,0,0.0,0.0,1
2025-10-25T03:39:00,0.0,19.2,52.3,1.063,0,24.2,3.4,1,80.0,30.0,2,0.8,2.0,3,0,0.0,0.0,1
2025-10-25T06:39:00,0.0,24.2,34.2,1.985,0,31.5,16.5,1,80.0,30.0,2,0.8,2.0,6,1,0.0,0.0,1
2025-10-25T09:39:00,0.0,31.5,30.2,3.226,0,33.1,1.5,1,80.0,30.0,2,0.8,2.0,9,1,0.0,0.0,1
2025-10-25T12:39:00,0.0,33.1,22.3,3.929,85,32.1,2.2,1,80.0,30.0,2,0.8,2.0,12,1,0.0,0.0,1
2025-10-25T15:39:00,0.0,32.1,37.9,2.975,70,24.2,4.1,1,80.0,30.0,2,0.8,2.0,15,1,0.0,0.0,1
2025-10-25T18:39:00,0.0,24.2,30.1,2.111,55,20.7,22.0,1,80.0,30.0,2,0.8,2.0,18,1,0.0,0.0,1
2025-10-25T21:39:00,0.0,20.7,58.2,1.021,40,17.1,7.3,1,80.0,30.0,2,0.8,2.0,21,0,0.0,0.0,1
2025-10-26T00:39:00,17.33,17.1,54.7,0.881,0,20.9,8.4,1,80.0,30.0,2,0.8,2.0,0,0,5.776,2.89,1
2025-10-26T03:39:00,8.44,20.9,44.2,1.381,0,28.3,16.9,1,80.0,30.0,2,0.8,2.0,3,0,-2.962,4.3,1
2025-10-26T06:39:00,0.0,28.3,25.2,2.875,0,33.2,0.3,1,80.0,30.0,2,0.8,2.0,6,1,-2.814,4.3,1
2025-10-26T09:39:00,0.0,33.2,30.1,3.565,0,38.0,14.0,1,80.0,30.0,2,0.8,2.0,9,1,0.0,4.3,1
2025-10-26T12:39:00,0.0,38.0,20.0,5.289,0,30.8,21.3,1,80.0,30.0,2,0.8,2.0,12,1,0.0,4.3,1
2025-10-26T15:39:00,0.0,30.8,26.2,3.27,0,28.9,18.4,1,80.0,30.0,2,0.8,2.0,15,1,0.0,4.3,1
2025-10-26T18:39:00,0.0,28.9,28.3,2.862,0,16.0,11.9,1,80.0,30.0,2,0.8,2.0,18,1,0.0,1.41,1
2025-10-26T21:39:00,0.0,16.0,56.8,0.785,0,14.9,21.4,1,80.0,30.0,2,0.8,2.0,21,0,0.0,0.0,1
2025-10-27T00:39:00,0.0,14.9,55.7,0.752,0,20.9,21.8,1,80.0,30.0,2,0.8,2.0,0,0,0.0,0.0,1
2025-10-27T03:39:00,0.0,20.9,47.9,1.285,85,28.0,4.2,1,80.0,30.0,2,0.8,2.0,3,0,0.0,0.0,1
2025-10-27T06:39:00,100.0,28.0,29.0,2.68,70,30.7,59.2,1,80.0,30.0,2,0.8,2.0,6,1,33.333,16.67,0
2025-10-27T09:39:00,80.25,30.7,27.6,3.191,55,33.6,20.7,1,80.0,30.0,2,0.8,2.0,9,1,-6.582,30.04,1
2025-10-27T12:39:00,56.44,33.6,25.6,3.87,40,31.5,5.7,1,80.0,30.0,2,0.8,2.0,12,1,-7.939,39.45,1
2025-10-27T15:39:00,44.49,31.5,37.2,2.894,0,26.3,4.4,1,80.0,30.0,2,0.8,2.0,15,1,-3.98,46.86,1
2025-10-27T18:39:00,29.73,26.3,31.1,2.36,0,21.4,16.9,1,80.0,30.0,2,0.8,2.0,18,1,-4.921,51.82,1
2025-10-27T21:39:00,21.11,21.4,47.4,1.338,0,16.1,21.4,1,80.0,30.0,2,0.8,2.0,21,0,-2.875,55.34,0
2025-10-28T00:39:00,15.57,16.1,55.2,0.822,0,16.5,6.6,1,80.0,30.0,2,0.8,2.0,0,0,-1.844,41.27,1
2025-10-28T03:39:00,10.28,16.5,58.4,0.782,0,26.3,4.5,1,80.0,30.0,2,0.8,2.0,3,0,-1.764,29.6,1
2025-10-28T06:39:00,0.0,26.3,34.8,2.226,0,32.7,2.8,1,80.0,30.0,2,0.8,2.0,6,1,-3.428,20.2,1
2025-10-28T09:39:00,0.0,32.7,20.0,3.962,85,38.7,17.6,1,80.0,30.0,2,0.8,2.0,9,1,0.0,12.78,1
2025-10-28T12:39:00,0.0,38.7,20.0,5.511,70,31.6,14.5,1,80.0,30.0,2,0.8,2.0,12,1,0.0,7.83,1
2025-10-28T15:39:00,0.0,31.6,22.6,3.604,55,28.2,21.1,1,80.0,30.0,2,0.8,2.0,15,1,0.0,4.31,1
2025-10-28T18:39:00,0.0,28.2,23.0,2.943,40,18.5,19.7,1,80.0,30.0,2,0.8,2.0,18,1,0.0,1.71,1
2025-10-28T21:39:00,7.01,18.5,60.7,0.839,0,18.2,1.6,1,80.0,30.0,2,0.8,2.0,21,0,2.336,1.17,1
2025-10-29T00:39:00,0.0,18.2,45.0,1.151,0,21.1,14.3,1,80.0,30.0,2,0.8,2.0,0,0,-2.336,1.17,1
2025-10-29T03:39:00,0.0,21.1,46.5,1.342,0,27.3,1.1,1,80.0,30.0,2,0.8,2.0,3,0,0.0,1.17,1
2025-10-29T06:39:00,0.0,36.8,10.0,5.577,0,31.6,20.1,1,80.0,30.0,2,0.8,2.0,6,1,0.0,1.17,1
2025-10-29T09:39:00,0.0,31.6,26.1,3.437,0,36.1,6.4,1,80.0,30.0,2,0.8,2.0,9,1,0.0,1.17,1
2025-10-29T12:39:00,0.0,36.1,20.0,4.785,0,34.1,2.6,1,80.0,30.0,2,0.8,2.0,12,1,0.0,1.17,1
2025-10-29T15:39:00,0.0,34.1,20.0,4.274,0,26.8,0.4,1,80.0,30.0,2,0.8,2.0,15,1,0.0,0.0,1
2025-10-29T18:39:00,0.0,26.8,46.3,1.89,0,16.2,13.4,1,80.0,30.0,2,0.8,2.0,18,1,0.0,0.0,1
2025-10-29T21:39:00,0.0,16.2,44.3,1.026,0,13.1,5.1,1,80.0,30.0,2,0.8,2.0,21,0,0.0,0.0,1
2025-10-30T00:39:00,0.0,13.1,62.1,0.571,0,17.1,1.6,1,80.0,30.0,2,0.8,2.0,0,0,0.0,0.0,1
2025-10-30T03:39:00,0.0,17.1,54.5,0.887,0,26.7,5.1,1,80.0,30.0,2,0.8,2.0,3,0,0.0,0.0,1
2025-10-30T06:39:00,0.0,26.7,30.2,2.444,0,34.4,21.5,1,80.0,30.0,2,0.8,2.0,6,1,0.0,0.0,1
2025-10-30T09:39:00,0.0,34.4,29.5,3.828,0,35.6,6.1,1,80.0,30.0,2,0.8,2.0,9,1,0.0,0.0,1
2025-10-30T12:39:00,0.0,35.6,20.0,4.659,0,30.3,12.0,1,80.0,30.0,2,0.8,2.0,12,1,0.0,0.0,1
2025-10-30T15:39:00,0.0,30.3,20.0,3.449,0,27.4,7.2,1,80.0,30.0,2,0.8,2.0,15,1,0.0,0.0,1
2025-10-30T18:39:00,0.0,27.4,42.8,2.084,0,16.2,1.0,1,80.0,30.0,2,0.8,2.0,18,1,0.0,0.0,1
2025-10-30T21:39:00,0.0,16.2,57.0,0.793,0,17.5,9.9,1,80.0,30.0,2,0.8,2.0,21,0,0.0,0.0,1
2025-10-31T00:39:00,0.0,17.5,47.6,1.045,0,18.8,7.9,1,80.0,30.0,2,0.8,2.0,0,0,0.0,0.0,1
2025-10-31T03:39:00,0.0,18.8,53.5,1.009,0,24.5,19.0,1,80.0,30.0,2,0.8,2.0,3,0,0.0,0.0,1
2025-10-31T06:39:00,83.77,24.5,43.8,1.726,0,32.4,44.7,1,80.0,30.0,2,0.8,2.0,6,1,27.923,13.96,1
2025-10-31T09:39:00,59.89,32.4,20.0,3.881,85,34.5,14.5,1,80.0,30.0,2,0.8,2.0,9,1,-7.961,23.94,1
2025-10-31T12:39:00,37.03,34.5,32.1,3.709,70,32.5,15.3,1,80.0,30.0,2,0.8,2.0,12,1,-7.618,30.11,1
2025-10-31T15:39:00,12.9,32.5,20.0,3.923,55,25.5,9.7,1,80.0,30.0,2,0.8,2.0,15,1,-8.046,32.26,1
2025-10-31T18:39:00,0.0,25.5,30.8,2.263,40,16.5,0.0,1,80.0,30.0,2,0.8,2.0,18,1,-4.299,32.26,0
2025-10-31T21:39:00,48.8,16.5,52.5,0.892,70,13.5,22.0,1,80.0,30.0,2,0.8,2.0,21,0,16.268,40.4,0
2025-11-01T00:39:00,44.79,13.5,63.1,0.569,55,17.0,3.6,1,80.0,30.0,2,0.8,2.0,0,0,-1.338,33.9,0
2025-11-01T03:39:00,37.59,17.0,43.1,1.101,40,25.6,6.3,1,80.0,30.0,2,0.8,2.0,3,0,-2.401,30.18,0
2025-11-01T06:39:00,77.77,25.6,39.6,1.987,40,31.2,6.9,1,80.0,30.0,2,0.8,2.0,6,1,13.394,36.97,0
2025-11-01T09:39:00,100.0,31.2,29.2,3.217,85,34.5,13.1,1,80.0,30.0,2,0.8,2.0,9,1,7.411,51.49,0
2025-11-01T12:39:00,76.36,34.5,29.7,3.841,70,34.4,16.7,1,80.0,30.0,2,0.8,2.0,12,1,-7.881,64.22,0
2025-11-01T15:39:00,49.72,34.4,20.0,4.339,55,28.3,3.8,1,80.0,30.0,2,0.8,2.0,15,1,-8.879,64.37,0
2025-11-01T18:39:00,34.24,28.3,35.4,2.481,40,17.2,8.3,1,80.0,30.0,2,0.8,2.0,18,1,-5.161,62.61,0
2025-11-01T21:39:00,84.13,17.2,62.0,0.746,0,13.6,0.3,1,80.0,30.0,2,0.8,2.0,21,0,16.63,70.37,0
2025-11-02T00:39:00,80.57,13.6,68.3,0.493,0,19.8,5.8,1,80.0,30.0,2,0.8,2.0,0,0,-1.186,70.84,0
2025-11-02T03:39:00,73.57,19.8,53.7,1.066,0,26.6,5.2,1,80.0,30.0,2,0.8,2.0,3,0,-2.333,66.43,0
2025-11-02T06:39:00,61.16,26.6,43.3,1.969,0,32.0,7.4,1,80.0,30.0,2,0.8,2.0,6,1,-4.138,63.9,1
2025-11-02T09:39:00,37.77,32.0,20.0,3.798,0,36.8,20.4,1,80.0,30.0,2,0.8,2.0,9,1,-7.796,61.91,1
2025-11-02T12:39:00,9.8,36.8,26.4,4.562,0,30.8,9.3,1,80.0,30.0,2,0.8,2.0,12,1,-9.324,57.83,1
2025-11-02T15:39:00,0.0,30.8,30.6,3.076,0,26.7,6.0,1,80.0,30.0,2,0.8,2.0,15,1,-3.267,43.81,1
2025-11-02T18:39:00,0.0,26.7,30.4,2.434,0,18.1,19.7,1,80.0,30.0,2,0.8,2.0,18,1,0.0,30.38,1
2025-11-02T21:39:00,0.0,18.1,57.5,0.88,0,16.1,10.4,1,80.0,30.0,2,0.8,2.0,21,0,0.0,18.12,1
2025-11-03T00:39:00,0.0,16.1,45.7,0.996,0,18.4,14.1,1,80.0,30.0,2,0.8,2.0,0,0,0.0,7.93,1
2025-11-03T03:39:00,0.0,18.4,59.5,0.856,85,26.1,19.8,1,80.0,30.0,2,0.8,2.0,3,0,0.0,1.63,1
2025-11-03T06:39:00,0.0,26.1,37.6,2.112,70,35.0,8.4,1,80.0,30.0,2,0.8,2.0,6,1,0.0,0.0,1
